id1,id2,weight
urbano chileno,trap latino,1
urbano chileno,reggaeton,1
urbano chileno,flamenco urbano,1
urbano chileno,mexican hip hop,1
children's music,lullaby,1
world worship,worship,1
world worship,ccm,1
world worship,christian alternative rock,1
urbano mexicano,mexican hip hop,1
urbano mexicano,reggaeton,1
urbano mexicano,corrido,1
urbano mexicano,corridos tumbados,1
urbano mexicano,banda,1
urbano mexicano,latin hip hop,1
urbano mexicano,drift phonk,1
urbano mexicano,mexican indie,1
sheffield indie,britpop,1
sheffield indie,madchester,1
sheffield indie,baroque pop,1
sheffield indie,chamber pop,1
sheffield indie,singer-songwriter,1
sheffield indie,post-grunge,1
sheffield indie,garage rock,1
sheffield indie,indie pop,1
sheffield indie,new rave,1
sheffield indie,indie folk,1
sheffield indie,skate punk,1
classic texas country,country,1
classic texas country,roots rock,1
classic texas country,country rock,1
classic texas country,rockabilly,1
classic texas country,southern rock,1
escape room,hyperpop,1
escape room,art pop,1
escape room,alternative r&b,1
escape room,alternative hip hop,1
escape room,edm,1
escape room,hip hop,1
escape room,baroque pop,1
escape room,chamber pop,1
escape room,underground hip hop,1
modern indie pop,bedroom pop,1
modern indie pop,alternative r&b,1
modern indie pop,hyperpop,1
modern indie pop,dream pop,1
funk rj,funk carioca,1
funk rj,funk,1
funk rj,trap funk,1
funk rj,pagode,1
funk rj,pagode baiano,1
funk rj,samba,1
funk rj,brazilian hip hop,1
funk rj,trap,1
plugg,underground hip hop,1
plugg,cloud rap,1
plugg,rage rap,1
plugg,melodic rap,1
plugg,hyperpop,1
plugg,drill,1
plugg,brooklyn drill,1
plugg,emo rap,1
plugg,trap,1
plugg,new wave,1
anime rock,vocaloid,1
anime rock,j-pop,1
anime rock,anime,1
anime rock,j-rock,1
merseybeat,baroque pop,1
merseybeat,rockabilly,1
merseybeat,garage rock,1
merseybeat,adult standards,1
merseybeat,psychedelic rock,1
merseybeat,chamber pop,1
merseybeat,classic rock,1
reggae fusion,dancehall,1
reggae fusion,reggae,1
reggae fusion,roots reggae,1
reggae fusion,madchester,1
reggae fusion,afrobeats,1
reggae fusion,funk rock,1
reggae fusion,rap rock,1
reggae fusion,german hip hop,1
reggae fusion,new jack swing,1
reggae fusion,rap metal,1
reggae fusion,nu metal,1
shoegaze,dream pop,1
shoegaze,madchester,1
shoegaze,britpop,1
shoegaze,trip hop,1
shoegaze,downtempo,1
shoegaze,new wave,1
shoegaze,psychedelic rock,1
shoegaze,christian alternative rock,1
shoegaze,alternative dance,1
shoegaze,chamber pop,1
shoegaze,grunge,1
shoegaze,alternative rock,1
shoegaze,indie folk,1
shoegaze,industrial rock,1
shoegaze,industrial,1
shoegaze,art rock,1
tamil hip hop,tamil pop,1
tamil hip hop,kollywood,1
tamil hip hop,desi hip hop,1
tamil hip hop,tollywood,1
britpop,madchester,1
britpop,alternative dance,1
britpop,shoegaze,1
britpop,baroque pop,1
britpop,chamber pop,1
britpop,alternative rock,1
britpop,indie rock,1
britpop,garage rock,1
britpop,dream pop,1
britpop,synthpop,1
britpop,new wave,1
australian rock,glam rock,1
australian rock,synthpop,1
australian rock,psychedelic rock,1
australian rock,garage rock,1
australian rock,new wave,1
australian rock,dream pop,1
industrial metal,industrial rock,1
industrial metal,nu metal,1
industrial metal,industrial,1
industrial metal,alternative metal,1
industrial metal,rap metal,1
industrial metal,metal,1
industrial metal,rap rock,1
industrial metal,groove metal,1
industrial metal,hard rock,1
industrial metal,alternative dance,1
industrial metal,thrash metal,1
industrial metal,synthpop,1
industrial metal,post-grunge,1
industrial metal,metalcore,1
baroque pop,indie rock,1
baroque pop,art pop,1
baroque pop,chamber pop,1
baroque pop,indie folk,1
baroque pop,singer-songwriter,1
baroque pop,garage rock,1
baroque pop,psychedelic rock,1
baroque pop,dream pop,1
baroque pop,country rock,1
baroque pop,folk rock,1
baroque pop,britpop,1
baroque pop,art rock,1
baroque pop,madchester,1
baroque pop,french pop,1
baroque pop,folk,1
baroque pop,progressive rock,1
brooklyn indie,baroque pop,1
brooklyn indie,indie rock,1
brooklyn indie,shoegaze,1
brooklyn indie,dream pop,1
brooklyn indie,garage rock,1
brooklyn indie,art pop,1
brooklyn indie,chamber pop,1
brooklyn indie,synthpop,1
brooklyn indie,alternative r&b,1
pop argentino,cuarteto,1
pop argentino,argentine rock,1
pop argentino,latin pop,1
pop argentino,latin rock,1
pop argentino,latin alternative,1
pop argentino,colombian pop,1
pop argentino,acoustic pop,1
pop argentino,bolero,1
r&b en espanol,mexican indie,1
r&b en espanol,latin alternative,1
r&b en espanol,latin hip hop,1
r&b en espanol,urbano latino,1
r&b en espanol,trap latino,1
r&b en espanol,mexican hip hop,1
r&b en espanol,reggaeton,1
r&b en espanol,colombian pop,1
trance,progressive house,1
trance,big room,1
turkish trap,turkish hip hop,1
turkish trap,turkish pop,1
turkish trap,arabesk,1
turkish trap,drill,1
turkish trap,rap,1
turkish trap,emo rap,1
lilith,singer-songwriter,1
lilith,folk,1
lilith,art pop,1
lilith,chamber pop,1
lilith,country rock,1
lilith,grunge,1
lilith,dream pop,1
lilith,indie pop,1
indian instrumental,sufi,1
indian instrumental,tamil pop,1
indian instrumental,kollywood,1
downtempo,trip hop,1
downtempo,lounge,1
downtempo,latin alternative,1
downtempo,electronica,1
downtempo,trance,1
downtempo,bossa nova,1
downtempo,mpb,1
downtempo,lo-fi beats,1
downtempo,shoegaze,1
downtempo,dream pop,1
southern rock,country rock,1
southern rock,blues,1
southern rock,blues rock,1
southern rock,classic rock,1
southern rock,album rock,1
southern rock,roots rock,1
southern rock,soft rock,1
southern rock,country,1
southern rock,rock,1
southern rock,hard rock,1
southern rock,folk,1
southern rock,folk rock,1
sophisti-pop,synthpop,1
sophisti-pop,new wave,1
sophisti-pop,glam rock,1
sophisti-pop,art rock,1
sophisti-pop,chamber pop,1
sophisti-pop,britpop,1
sophisti-pop,art pop,1
sophisti-pop,baroque pop,1
sophisti-pop,dream pop,1
sophisti-pop,madchester,1
sophisti-pop,alternative dance,1
sophisti-pop,album rock,1
sophisti-pop,soft rock,1
punjabi hip hop,punjabi pop,1
punjabi hip hop,desi hip hop,1
punjabi hip hop,hindi hip hop,1
punjabi hip hop,desi pop,1
punjabi hip hop,hardcore hip hop,1
polish trap,hyperpop,1
polish trap,dark trap,1
socal pop punk,skate punk,1
socal pop punk,punk,1
socal pop punk,pop punk,1
socal pop punk,emo,1
socal pop punk,rock,1
socal pop punk,acoustic pop,1
socal pop punk,new rave,1
socal pop punk,alternative dance,1
candy pop,pop punk,1
candy pop,emo,1
candy pop,britpop,1
candy pop,hyperpop,1
candy pop,art pop,1
candy pop,madchester,1
candy pop,norwegian pop,1
candy pop,ccm,1
candy pop,new wave,1
tamil pop,kollywood,1
tamil pop,tollywood,1
tamil pop,tamil hip hop,1
tamil pop,mollywood,1
tamil pop,desi hip hop,1
rockabilly,roots rock,1
rockabilly,blues,1
rockabilly,adult standards,1
rockabilly,motown,1
girl group,europop,1
girl group,new jack swing,1
girl group,r&b,1
girl group,quiet storm,1
girl group,disco,1
girl group,pop,1
girl group,new wave,1
uk contemporary r&b,alternative r&b,1
uk contemporary r&b,neo soul,1
uk contemporary r&b,afrobeats,1
uk contemporary r&b,dancehall,1
uk contemporary r&b,grime,1
uk contemporary r&b,indie r&b,1
uk contemporary r&b,trip hop,1
atl trap,southern hip hop,1
atl trap,trap,1
atl trap,rage rap,1
atl trap,rap,1
atl trap,melodic rap,1
old school thrash,thrash metal,1
old school thrash,speed metal,1
old school thrash,groove metal,1
old school thrash,metal,1
old school thrash,power metal,1
old school thrash,punk,1
old school thrash,skate punk,1
old school thrash,rap metal,1
old school thrash,nu metal,1
old school thrash,alternative metal,1
classic bollywood,sufi,1
classic bollywood,tamil pop,1
classic bollywood,kollywood,1
compositional ambient,classical,1
compositional ambient,shoegaze,1
compositional ambient,art rock,1
compositional ambient,glam rock,1
gym phonk,drift phonk,1
north carolina hip hop,neo soul,1
north carolina hip hop,underground hip hop,1
north carolina hip hop,rap metal,1
north carolina hip hop,southern hip hop,1
north carolina hip hop,alternative hip hop,1
north carolina hip hop,dark trap,1
north carolina hip hop,rap,1
north carolina hip hop,alternative r&b,1
north carolina hip hop,rage rap,1
north carolina hip hop,trip hop,1
north carolina hip hop,indie r&b,1
country dawn,country,1
country dawn,vocal jazz,1
country dawn,country rock,1
country dawn,southern rock,1
symphonic rock,progressive rock,1
symphonic rock,art rock,1
symphonic rock,album rock,1
symphonic rock,baroque pop,1
symphonic rock,classic rock,1
symphonic rock,blues,1
symphonic rock,psychedelic rock,1
symphonic rock,hard rock,1
symphonic rock,soft rock,1
symphonic rock,folk rock,1
symphonic rock,blues rock,1
symphonic rock,rock,1
symphonic rock,motown,1
tennessee hip hop,southern hip hop,1
tennessee hip hop,trap,1
tennessee hip hop,gangster rap,1
tennessee hip hop,country,1
tennessee hip hop,underground hip hop,1
tennessee hip hop,hard rock,1
instrumental lullaby,lullaby,1
pittsburgh rap,rap,1
pittsburgh rap,underground hip hop,1
thrash metal,speed metal,1
thrash metal,groove metal,1
thrash metal,metal,1
thrash metal,power metal,1
thrash metal,punk,1
thrash metal,rap metal,1
thrash metal,glam metal,1
thrash metal,nu metal,1
thrash metal,alternative metal,1
thrash metal,skate punk,1
thrash metal,hard rock,1
thrash metal,symphonic metal,1
afropop,afrobeats,1
afropop,dancehall,1
screamo,emo,1
screamo,pop punk,1
screamo,metalcore,1
screamo,christian alternative rock,1
screamo,metal,1
screamo,punk,1
screamo,skate punk,1
canadian rock,funk rock,1
canadian rock,industrial rock,1
canadian rock,post-grunge,1
canadian rock,country rock,1
canadian rock,roots rock,1
canadian rock,blues rock,1
canadian rock,alternative dance,1
canadian rock,alternative metal,1
canadian rock,screamo,1
canadian rock,emo,1
canadian rock,metalcore,1
canadian rock,modern rock,1
canadian rock,garage rock,1
canadian rock,progressive rock,1
canadian rock,skate punk,1
canadian rock,rock,1
canadian rock,baroque pop,1
canadian rock,indie rock,1
canadian rock,christian alternative rock,1
canadian rock,rap metal,1
canadian rock,pop punk,1
canadian rock,punk,1
kindermusik,children's music,1
melodic drill,drill,1
melodic drill,grime,1
melodic drill,melodic rap,1
melodic drill,brooklyn drill,1
nyc rap,brooklyn drill,1
nyc rap,drill,1
nyc rap,east coast hip hop,1
nyc rap,melodic rap,1
nyc rap,hardcore hip hop,1
nyc rap,underground hip hop,1
nyc rap,alternative hip hop,1
nyc rap,gangster rap,1
nyc rap,grime,1
nyc rap,slap house,1
nyc rap,rage rap,1
modern blues rock,blues rock,1
modern blues rock,roots rock,1
modern blues rock,southern rock,1
modern blues rock,blues,1
modern blues rock,garage rock,1
modern blues rock,psychedelic rock,1
modern blues rock,alternative rock,1
modern blues rock,modern rock,1
modern blues rock,rock,1
rock nacional brasileiro,brazilian rock,1
rock nacional brasileiro,mpb,1
rock nacional brasileiro,pop rock,1
rock nacional brasileiro,latin rock,1
rock nacional brasileiro,nova mpb,1
rock nacional brasileiro,brazilian hip hop,1
rock nacional brasileiro,samba,1
philly rap,east coast hip hop,1
philly rap,brooklyn drill,1
philly rap,drill,1
philly rap,underground hip hop,1
philly rap,hardcore hip hop,1
philly rap,hip hop,1
philly rap,southern hip hop,1
philly rap,rap,1
philly rap,gangster rap,1
philly rap,melodic rap,1
afrofuturism,alternative r&b,1
afrofuturism,neo soul,1
afrofuturism,alternative hip hop,1
afrofuturism,art pop,1
afrofuturism,jazz,1
afrofuturism,r&b,1
afrofuturism,east coast hip hop,1
afrofuturism,hip hop,1
afrofuturism,underground hip hop,1
afrofuturism,trip hop,1
afrofuturism,funk,1
afrofuturism,funk rock,1
afrofuturism,reggae,1
afrofuturism,roots reggae,1
cumbia pop,cuarteto,1
rap latina,latin hip hop,1
rap latina,latin alternative,1
rap latina,urbano latino,1
rap latina,trap latino,1
rap latina,reggaeton,1
rap latina,mexican hip hop,1
rap latina,trap,1
rap latina,bachata,1
rap latina,r&b,1
rap latina,brazilian hip hop,1
rap latina,alternative r&b,1
rap latina,underground hip hop,1
reggae,roots reggae,1
reggae,dancehall,1
reggae,madchester,1
madchester,britpop,1
madchester,alternative dance,1
madchester,synthpop,1
madchester,new wave,1
madchester,shoegaze,1
madchester,punk,1
madchester,alternative rock,1
madchester,trip hop,1
madchester,art rock,1
madchester,rock,1
madchester,dream pop,1
madchester,industrial,1
madchester,industrial rock,1
spanish pop rock,latin pop,1
spanish pop rock,bolero,1
spanish pop rock,latin rock,1
spanish pop rock,flamenco urbano,1
spanish pop rock,argentine rock,1
spanish pop rock,mariachi,1
spanish pop rock,ranchera,1
spanish pop rock,singer-songwriter,1
k-rap,k-pop,1
dutch hip hop,drill,1
trip hop,downtempo,1
trip hop,lounge,1
trip hop,art pop,1
trip hop,latin alternative,1
trip hop,electronica,1
trip hop,industrial,1
trip hop,electropop,1
trip hop,alternative dance,1
la indie,dream pop,1
la indie,indie folk,1
la indie,indie pop,1
la indie,bedroom pop,1
la indie,garage rock,1
la indie,art pop,1
la indie,chamber pop,1
la indie,baroque pop,1
la indie,latin alternative,1
la indie,blues rock,1
la indie,roots rock,1
la indie,blues,1
la indie,glam rock,1
la indie,new rave,1
la indie,synthpop,1
la indie,pop punk,1
alternative dance,new rave,1
alternative dance,electronica,1
alternative dance,synthpop,1
alternative dance,electro house,1
alternative dance,trip hop,1
alternative dance,art pop,1
alternative dance,indie rock,1
alternative dance,shoegaze,1
alternative dance,dream pop,1
alternative dance,garage rock,1
alternative dance,modern rock,1
alternative dance,french pop,1
alternative dance,electropop,1
v-pop,bolero,1
rap rock,nu metal,1
rap rock,rap metal,1
rap rock,alternative metal,1
rap rock,rock,1
rap rock,industrial metal,1
rap rock,metal,1
rap rock,groove metal,1
rap rock,funk rock,1
rap rock,hip hop,1
rap rock,east coast hip hop,1
rap rock,hardcore hip hop,1
rap rock,post-grunge,1
funk consciente,funk,1
funk consciente,trap funk,1
funk consciente,funk carioca,1
funk consciente,trap,1
funk consciente,brazilian hip hop,1
funk consciente,agronejo,1
indie anthem-folk,indie folk,1
indie anthem-folk,acoustic pop,1
indie anthem-folk,folk rock,1
indie anthem-folk,tropical house,1
indie anthem-folk,alternative r&b,1
musica chihuahuense,tejano,1
musica chihuahuense,banda,1
musica chihuahuense,corrido,1
musica chihuahuense,grupera,1
musica chihuahuense,corridos tumbados,1
chill house,tropical house,1
chill house,lounge,1
chill house,stutter house,1
australian hip hop,dark trap,1
australian hip hop,emo rap,1
australian hip hop,drill,1
australian hip hop,alternative r&b,1
azontobeats,afrobeats,1
azontobeats,afropop,1
azontobeats,pop urbaine,1
azontobeats,dancehall,1
new americana,roots rock,1
new americana,folk,1
new americana,indie folk,1
new americana,country,1
new americana,southern rock,1
new americana,country rock,1
new americana,folk rock,1
new americana,singer-songwriter,1
new americana,chamber pop,1
tejano,grupera,1
tejano,mariachi,1
tejano,banda,1
korean ost,soundtrack,1
korean ost,k-pop,1
nova mpb,mpb,1
nova mpb,brazilian rock,1
nova mpb,samba,1
nova mpb,bossa nova,1
dutch edm,edm,1
dutch edm,big room,1
dutch edm,electro house,1
dutch edm,progressive house,1
dutch edm,electronica,1
dutch edm,house,1
dutch edm,stutter house,1
dutch edm,slap house,1
dutch edm,rage rap,1
dutch edm,tech house,1
dutch edm,synthpop,1
dutch edm,electropop,1
dutch edm,trance,1
dutch edm,deep house,1
dutch edm,tropical house,1
dutch edm,chill house,1
dutch edm,lounge,1
j-division,anime,1
j-division,j-pop,1
j-division,vocaloid,1
j-division,soul,1
sertanejo tradicional,sertanejo,1
acoustic pop,singer-songwriter,1
acoustic pop,blues,1
acoustic pop,indie folk,1
acoustic pop,chamber pop,1
acoustic pop,folk,1
acoustic pop,christian alternative rock,1
acoustic pop,worship,1
aesthetic rap,meme rap,1
aesthetic rap,dark trap,1
aesthetic rap,drift phonk,1
aesthetic rap,hyperpop,1
pop flamenco,flamenco urbano,1
pop flamenco,bachata,1
cancion melodica,bolero,1
cancion melodica,singer-songwriter,1
cancion melodica,ranchera,1
cancion melodica,mariachi,1
cancion melodica,chanson,1
sigilkore,hyperpop,1
sigilkore,cloud rap,1
sigilkore,dark trap,1
sigilkore,underground hip hop,1
rap conciencia,latin hip hop,1
rap conciencia,rap,1
rap conciencia,mexican hip hop,1
rap conciencia,latin rock,1
rap conciencia,latin alternative,1
rap conciencia,reggaeton,1
rap conciencia,cuarteto,1
rap conciencia,mexican rock,1
neo-psychedelic,psychedelic rock,1
neo-psychedelic,shoegaze,1
neo-psychedelic,garage rock,1
neo-psychedelic,dream pop,1
neo-psychedelic,baroque pop,1
neo-psychedelic,indie rock,1
neo-psychedelic,blues rock,1
neo-psychedelic,progressive rock,1
neo-psychedelic,art rock,1
neo-psychedelic,bedroom pop,1
dutch pop,trance,1
dutch pop,singer-songwriter,1
dutch pop,chanson,1
dutch pop,french pop,1
adoracao,worship,1
ska argentino,argentine rock,1
ska argentino,latin alternative,1
ska argentino,latin rock,1
ska argentino,reggae,1
ska argentino,roots reggae,1
ska argentino,punk,1
ska argentino,cuarteto,1
ska argentino,mexican rock,1
ska argentino,colombian pop,1
irish rock,funk rock,1
irish rock,shoegaze,1
irish rock,roots rock,1
irish rock,indie folk,1
irish rock,folk rock,1
irish rock,madchester,1
irish rock,art rock,1
irish rock,dream pop,1
irish rock,singer-songwriter,1
irish rock,baroque pop,1
irish rock,chamber pop,1
irish rock,new wave,1
irish rock,classic rock,1
irish rock,hard rock,1
irish rock,rock,1
irish rock,folk,1
classic italian pop,singer-songwriter,1
indie pop rap,pop punk,1
pop r&b,r&b,1
pop r&b,afrobeats,1
pop r&b,afropop,1
pop r&b,neo soul,1
groove metal,thrash metal,1
groove metal,metal,1
groove metal,speed metal,1
groove metal,nu metal,1
groove metal,rap metal,1
groove metal,alternative metal,1
groove metal,metalcore,1
groove metal,industrial metal,1
groove metal,industrial rock,1
groove metal,industrial,1
groove metal,hard rock,1
groove metal,rap rock,1
groove metal,southern rock,1
groove metal,power metal,1
groove metal,grunge,1
groove metal,rock,1
power metal,speed metal,1
power metal,symphonic metal,1
power metal,metal,1
power metal,symphonic rock,1
power metal,thrash metal,1
power metal,progressive rock,1
power metal,hard rock,1
power metal,album rock,1
power metal,folk,1
lo-fi study,lo-fi beats,1
classic country pop,country,1
classic country pop,rockabilly,1
classic country pop,tejano,1
danish pop,tropical house,1
jazz,jazz blues,1
jazz,bossa nova,1
jazz,vocal jazz,1
industrial rock,industrial,1
industrial rock,industrial metal,1
industrial rock,nu metal,1
industrial rock,alternative dance,1
industrial rock,new wave,1
industrial rock,synthpop,1
industrial rock,rap metal,1
industrial rock,metal,1
industrial rock,alternative metal,1
industrial rock,trip hop,1
industrial rock,art rock,1
industrial rock,madchester,1
industrial rock,grunge,1
industrial rock,groove metal,1
hyperpop,shoegaze,1
hyperpop,cloud rap,1
hyperpop,emo rap,1
hyperpop,art pop,1
axe,pagode baiano,1
axe,pagode,1
axe,samba,1
axe,mpb,1
axe,funk carioca,1
axe,arrocha,1
axe,nova mpb,1
axe,funk,1
phonk brasileiro,drift phonk,1
phonk brasileiro,funk,1
pixie,pop punk,1
pixie,symphonic metal,1
pixie,acoustic pop,1
pixie,punk,1
pixie,screamo,1
pixie,metalcore,1
pixie,emo,1
pixie,christian alternative rock,1
pixie,symphonic rock,1
pixie,power metal,1
bossa nova,mpb,1
bossa nova,samba,1
bossa nova,jazz,1
bossa nova,bolero,1
bossa nova,brazilian rock,1
bossa nova,pagode,1
bossa nova,psychedelic rock,1
bossa nova,vocal jazz,1
bossa nova,adult standards,1
bossa nova,nova mpb,1
bossa nova,sertanejo tradicional,1
uk post-punk,new wave,1
uk post-punk,madchester,1
uk post-punk,punk,1
uk post-punk,synthpop,1
uk post-punk,alternative dance,1
uk post-punk,funk rock,1
uk post-punk,industrial,1
uk post-punk,industrial rock,1
uk post-punk,shoegaze,1
uk post-punk,dream pop,1
uk post-punk,industrial metal,1
uk post-punk,art rock,1
uk post-punk,britpop,1
lo-fi indie,bedroom pop,1
lo-fi indie,shoegaze,1
lo-fi indie,screamo,1
cumbia sonidera,salsa,1
cumbia sonidera,grupera,1
southern soul,soul,1
southern soul,blues,1
southern soul,motown,1
southern soul,quiet storm,1
southern soul,funk,1
roots reggae,reggae,1
roots reggae,dancehall,1
roots reggae,madchester,1
sad rap,emo rap,1
sad rap,dark trap,1
sad rap,melodic rap,1
german techno,tech house,1
german techno,deep house,1
german techno,progressive house,1
german techno,electronica,1
german techno,eurodance,1
german techno,trance,1
german techno,europop,1
german techno,house,1
sad lo-fi,emo rap,1
sad lo-fi,dark trap,1
sad lo-fi,anime,1
sad lo-fi,meme rap,1
pop emo,pop punk,1
pop emo,emo,1
pop emo,screamo,1
pop emo,christian alternative rock,1
pop emo,metalcore,1
pop emo,punk,1
pop emo,europop,1
pop emo,ccm,1
german metal,power metal,1
german metal,speed metal,1
german metal,metal,1
german metal,symphonic metal,1
german metal,thrash metal,1
german metal,album rock,1
german metal,hard rock,1
german metal,folk,1
german metal,groove metal,1
german metal,symphonic rock,1
german metal,folk rock,1
german metal,industrial metal,1
german metal,glam metal,1
german metal,progressive rock,1
german metal,japanese vgm,1
german metal,industrial,1
german metal,industrial rock,1
cumbia villera,cuarteto,1
cumbia villera,cumbia sonidera,1
latin worship,worship,1
latin worship,christian alternative rock,1
latin worship,colombian pop,1
german dance,slap house,1
german dance,tropical house,1
german dance,german pop,1
german dance,trance,1
german dance,deep house,1
german dance,tech house,1
german dance,electro house,1
drill,trap,1
drill,cloud rap,1
drill,underground hip hop,1
pop edm,tropical house,1
pop edm,edm,1
pop edm,progressive house,1
pop edm,big room,1
pop edm,tech house,1
pop edm,slap house,1
pop edm,deep house,1
arab pop,egyptian pop,1
brazilian reggae,roots reggae,1
brazilian reggae,reggae,1
brazilian reggae,mpb,1
brazilian reggae,brazilian hip hop,1
brazilian reggae,brazilian rock,1
brazilian reggae,nova mpb,1
brazilian reggae,dancehall,1
brazilian reggae,samba,1
roots rock,country rock,1
roots rock,folk,1
roots rock,southern rock,1
roots rock,folk rock,1
roots rock,singer-songwriter,1
roots rock,classic rock,1
roots rock,blues,1
roots rock,blues rock,1
roots rock,rockabilly,1
roots rock,indie rock,1
roots rock,glam rock,1
samba,mpb,1
samba,pagode,1
samba,bossa nova,1
samba,sertanejo tradicional,1
samba,nova mpb,1
samba,bolero,1
tech house,house,1
tech house,electro house,1
tech house,stutter house,1
tech house,edm,1
tech house,deep house,1
tech house,progressive house,1
filter house,new rave,1
filter house,electronica,1
filter house,synthpop,1
filter house,alternative dance,1
filter house,downtempo,1
filter house,electro house,1
filter house,edm,1
filter house,french pop,1
filter house,electropop,1
video game music,soundtrack,1
video game music,japanese vgm,1
neo-classical,classical,1
jazz pop,vocal jazz,1
jazz pop,bossa nova,1
jazz pop,jazz,1
jazz pop,lounge,1
jazz pop,indonesian indie,1
jazz pop,bolero,1
jazz pop,mandopop,1
jazz pop,jazz blues,1
jazz pop,neo soul,1
jazz pop,alternative r&b,1
jazz pop,indonesian pop,1
rap canario,latin hip hop,1
rap canario,trap latino,1
rap canario,reggaeton,1
mollywood,tamil pop,1
mollywood,tollywood,1
mollywood,kollywood,1
mollywood,sufi,1
mollywood,bhojpuri pop,1
sufi,desi pop,1
sufi,punjabi pop,1
sufi,soundtrack,1
sufi,desi hip hop,1
swedish hip hop,turkish hip hop,1
turkish alt pop,turkish pop,1
turkish alt pop,arabesk,1
turkish alt pop,turkish hip hop,1
hollywood,children's music,1
hollywood,classical,1
spanish rock,latin rock,1
spanish rock,latin alternative,1
spanish rock,mexican rock,1
spanish rock,singer-songwriter,1
spanish rock,folk rock,1
nursery,lullaby,1
nursery,children's music,1
irish singer-songwriter,roots rock,1
irish singer-songwriter,baroque pop,1
irish singer-songwriter,chamber pop,1
irish singer-songwriter,indie folk,1
irish singer-songwriter,singer-songwriter,1
irish singer-songwriter,acoustic pop,1
electro latino,reggaeton,1
electro latino,colombian pop,1
electro latino,flamenco urbano,1
electro latino,mexican indie,1
electro latino,mexican rock,1
electro latino,latin alternative,1
electro latino,latin rock,1
electro latino,urbano latino,1
electro latino,trap latino,1
electro latino,electropop,1
electro latino,latin pop,1
shimmer pop,synthpop,1
shimmer pop,alternative dance,1
shimmer pop,chamber pop,1
shimmer pop,indie folk,1
shimmer pop,baroque pop,1
shimmer pop,indie rock,1
shimmer pop,dream pop,1
shimmer pop,shoegaze,1
shimmer pop,garage rock,1
shimmer pop,tropical house,1
lullaby,children's music,1
korean r&b,k-rap,1
korean r&b,k-pop,1
baton rouge rap,southern hip hop,1
baton rouge rap,alternative hip hop,1
baton rouge rap,gangster rap,1
baton rouge rap,blues,1
baton rouge rap,underground hip hop,1
skate punk,punk,1
skate punk,pop punk,1
skate punk,emo,1
skate punk,rockabilly,1
grime,drill,1
grime,stutter house,1
grime,tech house,1
country pop,country,1
country pop,country rock,1
german rock,german pop,1
german rock,singer-songwriter,1
german rock,german hip hop,1
german rock,progressive rock,1
german rock,folk rock,1
german rock,nu metal,1
german rock,funk rock,1
german rock,punk,1
german rock,psychedelic rock,1
german rock,album rock,1
german rock,hard rock,1
german rock,glam metal,1
nigerian hip hop,afrobeats,1
nigerian hip hop,afropop,1
nigerian hip hop,dancehall,1
russian pop,europop,1
noise pop,shoegaze,1
noise pop,dream pop,1
noise pop,indie rock,1
noise pop,garage rock,1
noise pop,new wave,1
noise pop,grunge,1
noise pop,alternative rock,1
noise pop,psychedelic rock,1
noise pop,indie folk,1
noise pop,art rock,1
noise pop,chamber pop,1
noise pop,art pop,1
noise pop,baroque pop,1
noise pop,industrial rock,1
noise pop,industrial,1
noise pop,punk,1
noise pop,progressive rock,1
speed metal,thrash metal,1
speed metal,metal,1
speed metal,power metal,1
speed metal,groove metal,1
speed metal,symphonic metal,1
speed metal,hard rock,1
speed metal,rap metal,1
speed metal,glam metal,1
speed metal,glam rock,1
speed metal,rock,1
speed metal,nu metal,1
speed metal,alternative metal,1
speed metal,symphonic rock,1
speed metal,album rock,1
canadian trap,dark trap,1
canadian trap,melodic rap,1
canadian trap,emo rap,1
canadian trap,cloud rap,1
canadian trap,alternative r&b,1
indonesian indie,indonesian pop,1
indonesian indie,indie folk,1
indonesian indie,grunge,1
indonesian indie,shoegaze,1
indonesian indie,dream pop,1
indonesian indie,psychedelic rock,1
indonesian indie,pop punk,1
indonesian indie,blues,1
indonesian indie,blues rock,1
rap marseille,pop urbaine,1
rap marseille,chanson,1
rap marseille,french pop,1
rap marseille,trip hop,1
vallenato,colombian pop,1
vallenato,latin pop,1
kentucky hip hop,r&b,1
kentucky hip hop,east coast hip hop,1
kentucky hip hop,southern hip hop,1
kentucky hip hop,urbano latino,1
ohio hip hop,hardcore hip hop,1
ohio hip hop,gangster rap,1
ohio hip hop,southern hip hop,1
ohio hip hop,underground hip hop,1
ohio hip hop,dark trap,1
ohio hip hop,rage rap,1
ohio hip hop,new jack swing,1
la pop,art pop,1
la pop,alternative r&b,1
la pop,shoegaze,1
la pop,neo soul,1
la pop,indie r&b,1
salsa puertorriquena,salsa,1
salsa puertorriquena,bolero,1
musica para ninos,lullaby,1
musica para ninos,children's music,1
french indie pop,french pop,1
french indie pop,chanson,1
french indie pop,downtempo,1
french indie pop,trip hop,1
french indie pop,new rave,1
french indie pop,alternative dance,1
hindi hip hop,desi hip hop,1
hindi hip hop,hardcore hip hop,1
hindi hip hop,punjabi hip hop,1
hindi hip hop,desi pop,1
hindi hip hop,punjabi pop,1
hindi hip hop,bhojpuri pop,1
hindi hip hop,tamil hip hop,1
hindi hip hop,tamil pop,1
hindi hip hop,kollywood,1
hindi hip hop,tollywood,1
tollywood,tamil pop,1
tollywood,kollywood,1
tollywood,mollywood,1
tollywood,tamil hip hop,1
ambient pop,art rock,1
ambient pop,art pop,1
